Year,month,town,,storey_range,floorArea,flat_model,lease_commence_date,remaining_lease month,resale_price,roomTyp,tenure,price,block_loc,block_num
2023,1,BUKIT BATOK,,04 TO 06,47,Model A,2019,1,360000,2,95,7659.574468,BT BATOK WEST AVE 8,445B
2023,1,BUKIT BATOK,,01 TO 03,64,Simplified,1986,11,330000,3,62,5156.25,BT BATOK EAST AVE 4,269
2023,1,BUKIT BATOK,,07 TO 09,82,New Generation,1985,10,413800,3,61,5046.341463,BT BATOK EAST AVE 4,265
2023,1,BUKIT BATOK,,07 TO 09,64,Simplified,1986,9,360000,3,62,5625,BT BATOK EAST AVE 4,272
2023,1,BUKIT BATOK,,10 TO 12,67,New Generation,1985,6,380000,3,61,5671.641791,BT BATOK EAST AVE 5,235
2023,1,BUKIT BATOK,,07 TO 09,82,New Generation,1985,5,405000,3,61,4939.02439,BT BATOK EAST AVE 5,233
2023,1,BUKIT BATOK,,07 TO 09,69,New Generation,1986,0,367500,3,63,5326.086957,BT BATOK EAST AVE 5,238
2023,1,BUKIT BATOK,,01 TO 03,69,New Generation,1985,10,350000,3,61,5072.463768,BT BATOK EAST AVE 5,244
2023,1,BUKIT BATOK,,10 TO 12,67,New Generation,1985,11,360000,3,61,5373.134328,BT BATOK EAST AVE 5,242
2023,1,BUKIT BATOK,,04 TO 06,68,Model A,2019,2,470000,3,95,6911.764706,BT BATOK EAST AVE 6,292A
2023,1,BUKIT BATOK,,04 TO 06,73,Model A,1984,5,350000,3,60,4794.520548,BT BATOK ST 11,160
2023,1,BUKIT BATOK,,04 TO 06,67,New Generation,1984,11,360000,3,60,5373.134328,BT BATOK ST 21,215
2023,1,BUKIT BATOK,,25 TO 27,68,Model A,2019,1,528000,3,95,7764.705882,BT BATOK ST 21,293D
2023,1,BUKIT BATOK,,04 TO 06,68,New Generation,1986,1,360000,3,62,5294.117647,BT BATOK ST 32,316
2023,1,BUKIT BATOK,,10 TO 12,68,New Generation,1986,3,370000,3,62,5441.176471,BT BATOK ST 33,321
2023,1,BUKIT BATOK,,01 TO 03,69,Improved,1987,6,355000,3,63,5144.927536,BT BATOK ST 51,534
2023,1,BUKIT BATOK,,04 TO 06,60,Improved,1987,8,353000,3,63,5883.333333,BT BATOK ST 52,506
2023,1,BUKIT BATOK,,10 TO 12,60,Improved,1987,6,330000,3,63,5500,BT BATOK ST 52,523
2023,1,BUKIT BATOK,,01 TO 03,69,Improved,1987,5,360000,3,63,5217.391304,BT BATOK ST 52,523
2023,1,BUKIT BATOK,,10 TO 12,73,Model A,1987,4,368000,3,63,5041.09589,BT BATOK ST 52,537
2023,1,BUKIT BATOK,,04 TO 06,64,Simplified,1988,9,363000,3,64,5671.875,BT BATOK WEST AVE 4,415
2023,1,BUKIT BATOK,,07 TO 09,73,Model A,1987,9,368000,3,63,5041.09589,BT BATOK WEST AVE 4,414
2023,1,BUKIT BATOK,,04 TO 06,73,Model A,1984,11,370000,3,60,5068.493151,BT BATOK WEST AVE 6,130
2023,1,BUKIT BATOK,,07 TO 09,68,Premium Apartment,2017,7,490000,3,93,7205.882353,BT BATOK WEST AVE 6,194B
2023,1,BUKIT BATOK,,01 TO 03,73,Model A,1984,9,369000,3,60,5054.794521,BT BATOK WEST AVE 6,129
2023,1,BUKIT BATOK,,04 TO 06,73,Model A,1984,2,365000,3,61,5000,BT BATOK WEST AVE 6,131
2023,1,BUKIT BATOK,,04 TO 06,67,New Generation,1984,10,333000,3,60,4970.149254,BT BATOK WEST AVE 8,180
2023,1,BUKIT BATOK,,04 TO 06,102,Model A,1997,7,600000,4,73,5882.352941,BT BATOK CTRL,626
2023,1,BUKIT BATOK,,07 TO 09,101,Model A,1997,5,600000,4,73,5940.594059,BT BATOK CTRL,624
2023,1,BUKIT BATOK,,04 TO 06,93,New Generation,1985,0,493000,4,62,5301.075269,BT BATOK EAST AVE 5,242
2023,1,BUKIT BATOK,,04 TO 06,103,Model A,1985,4,525000,4,61,5097.087379,BT BATOK EAST AVE 5,249
2023,1,BUKIT BATOK,,04 TO 06,96,New Generation,1985,9,485000,4,61,5052.083333,BT BATOK EAST AVE 5,244
2023,1,BUKIT BATOK,,25 TO 27,93,Model A,2019,1,765000,4,95,8225.806452,BT BATOK EAST AVE 6,292B
2023,1,BUKIT BATOK,,13 TO 15,93,Model A,2019,1,680000,4,95,7311.827957,BT BATOK EAST AVE 6,292A
2023,1,BUKIT BATOK,,25 TO 27,93,Model A,2019,1,755000,4,95,8118.27957,BT BATOK EAST AVE 6,292C
2023,1,BUKIT BATOK,,13 TO 15,93,Model A,2019,0,660000,4,95,7096.774194,BT BATOK EAST AVE 6,292A
2023,1,BUKIT BATOK,,10 TO 12,93,Model A,2019,0,650000,4,95,6989.247312,BT BATOK EAST AVE 6,292B
2023,1,BUKIT BATOK,,04 TO 06,93,Model A,2019,2,585000,4,95,6290.322581,BT BATOK ST 21,293D
2023,1,BUKIT BATOK,,07 TO 09,93,Model A,2019,1,670000,4,95,7204.301075,BT BATOK ST 21,293A
2023,1,BUKIT BATOK,,07 TO 09,108,Model A,1985,4,521000,4,61,4824.074074,BT BATOK ST 21,211
2023,1,BUKIT BATOK,,22 TO 24,93,Model A,2019,1,712000,4,95,7655.913978,BT BATOK ST 21,293D
2023,1,BUKIT BATOK,,10 TO 12,93,Model A,2019,1,670000,4,95,7204.301075,BT BATOK ST 21,293D
2023,1,BUKIT BATOK,,22 TO 24,93,Model A,2019,1,710000,4,95,7634.408602,BT BATOK ST 21,293A
2023,1,BUKIT BATOK,,19 TO 21,93,Model A,2019,1,728000,4,95,7827.956989,BT BATOK ST 21,293A
2023,1,BUKIT BATOK,,13 TO 15,92,Model A,2019,1,662000,4,95,7195.652174,BT BATOK ST 21,293B
2023,1,BUKIT BATOK,,13 TO 15,93,Model A,2019,1,715000,4,95,7688.172043,BT BATOK ST 21,293D
2023,1,BUKIT BATOK,,28 TO 30,93,Model A,2019,1,750000,4,95,8064.516129,BT BATOK ST 21,293A
2023,1,BUKIT BATOK,,10 TO 12,93,Model A,2019,1,685000,4,95,7365.591398,BT BATOK ST 21,293A
2023,1,BUKIT BATOK,,16 TO 18,93,Model A,2019,0,670000,4,95,7204.301075,BT BATOK ST 21,293D
2023,1,BUKIT BATOK,,07 TO 09,92,Premium Apartment,2018,3,650000,4,94,7065.217391,BT BATOK ST 22,296A
2023,1,BUKIT BATOK,,28 TO 30,92,Premium Apartment,2018,2,752500,4,94,8179.347826,BT BATOK ST 22,296C
2023,1,BUKIT BATOK,,10 TO 12,92,Premium Apartment,2018,2,688000,4,94,7478.26087,BT BATOK ST 22,296C
2023,1,BUKIT BATOK,,13 TO 15,103,Model A,1998,1,560000,4,74,5436.893204,BT BATOK ST 24,291B
2023,1,BUKIT BATOK,,04 TO 06,100,Model A,1998,0,510000,4,74,5100,BT BATOK ST 24,290G
2023,1,BUKIT BATOK,,01 TO 03,90,Model A2,1998,8,420000,4,74,4666.666667,BT BATOK ST 25,288C
2023,1,BUKIT BATOK,,13 TO 15,92,Model A2,1998,7,498000,4,74,5413.043478,BT BATOK ST 25,289F
2023,1,BUKIT BATOK,,01 TO 03,84,Simplified,1986,0,421000,4,63,5011.904762,BT BATOK ST 32,336
2023,1,BUKIT BATOK,,07 TO 09,84,Simplified,1986,11,430000,4,62,5119.047619,BT BATOK ST 33,325
2023,1,BUKIT BATOK,,01 TO 03,84,Simplified,1986,0,431000,4,63,5130.952381,BT BATOK ST 33,329
2023,1,BUKIT BATOK,,07 TO 09,103,Model A,1986,2,485000,4,62,4708.737864,BT BATOK ST 34,346
2023,1,BUKIT BATOK,,01 TO 03,84,Simplified,1987,6,420000,4,63,5000,BT BATOK ST 52,513
2023,1,BUKIT BATOK,,01 TO 03,103,Model A,1986,7,420000,4,62,4077.669903,BT BATOK WEST AVE 4,417
2023,1,BUKIT BATOK,,19 TO 21,92,Model A,2004,9,503000,4,80,5467.391304,BT BATOK WEST AVE 5,395
2023,1,BUKIT BATOK,,19 TO 21,90,Model A,2005,2,550000,4,81,6111.111111,BT BATOK WEST AVE 5,383
2023,1,BUKIT BATOK,,04 TO 06,92,Model A,2004,0,508000,4,81,5521.73913,BT BATOK WEST AVE 5,386
2023,1,BUKIT BATOK,,01 TO 03,92,Model A,2005,1,485000,4,81,5271.73913,BT BATOK WEST AVE 5,383
2023,1,BUKIT BATOK,,10 TO 12,105,Model A,1989,2,540000,4,65,5142.857143,BT BATOK WEST AVE 6,187
2023,1,BUKIT BATOK,,13 TO 15,92,Premium Apartment,2017,8,672000,4,93,7304.347826,BT BATOK WEST AVE 6,194A
2023,1,BUKIT BATOK,,10 TO 12,103,Model A,1984,0,555000,4,61,5388.349515,BT BATOK WEST AVE 6,131
2023,1,BUKIT BATOK,,07 TO 09,103,Model A,1984,7,510000,4,60,4951.456311,BT BATOK WEST AVE 6,118
2023,1,BUKIT BATOK,,22 TO 24,95,Premium Apartment,2017,6,725000,4,93,7631.578947,BT BATOK WEST AVE 6,194A
2023,1,BUKIT BATOK,,13 TO 15,92,Model A,2019,3,615000,4,95,6684.782609,BT BATOK WEST AVE 8,440D
2023,1,BUKIT BATOK,,13 TO 15,92,Model A,2019,1,592000,4,95,6434.782609,BT BATOK WEST AVE 8,445A
2023,1,BUKIT BATOK,,10 TO 12,92,Model A,2019,3,610000,4,95,6630.434783,BT BATOK WEST AVE 8,443B
2023,1,BUKIT BATOK,,04 TO 06,92,Model A,2019,3,590000,4,95,6413.043478,BT BATOK WEST AVE 8,440D
2023,1,BUKIT BATOK,,01 TO 03,103,Model A,1985,1,445000,4,61,4320.38835,BT BATOK WEST AVE 8,177
2023,1,BUKIT BATOK,,07 TO 09,93,Model A,2019,3,650000,4,95,6989.247312,BT BATOK WEST AVE 9,449B
2023,1,BUKIT BATOK,,07 TO 09,93,Model A,2019,3,620000,4,95,6666.666667,BT BATOK WEST AVE 9,449A
2023,1,BUKIT BATOK,,04 TO 06,93,Model A,2019,2,600000,4,95,6451.612903,BT BATOK WEST AVE 9,449B
2023,1,BUKIT BATOK,,10 TO 12,93,Model A,2019,3,610000,4,95,6559.139785,BT BATOK WEST AVE 9,449B
2023,1,BUKIT BATOK,,10 TO 12,133,Model A,1995,0,700000,5,72,5263.157895,BT BATOK EAST AVE 3,286
2023,1,BUKIT BATOK,,37 TO 39,113,Improved,2019,1,885000,5,95,7831.858407,BT BATOK ST 21,293C
2023,1,BUKIT BATOK,,31 TO 33,113,Improved,2019,1,923888,5,95,8176,BT BATOK ST 21,293C
2023,1,BUKIT BATOK,,07 TO 09,113,Improved,2019,1,868000,5,95,7681.415929,BT BATOK ST 21,293C
2023,1,BUKIT BATOK,,04 TO 06,113,Premium Apartment,2018,3,775000,5,94,6858.40708,BT BATOK ST 22,296B
2023,1,BUKIT BATOK,,16 TO 18,113,Premium Apartment,2018,3,880000,5,94,7787.610619,BT BATOK ST 22,296B
2023,1,BUKIT BATOK,,16 TO 18,113,Premium Apartment,2018,2,860000,5,94,7610.619469,BT BATOK ST 22,296A
2023,1,BUKIT BATOK,,13 TO 15,115,Premium Apartment,2018,2,830000,5,94,7217.391304,BT BATOK ST 22,296A
2023,1,BUKIT BATOK,,10 TO 12,112,Premium Apartment,2018,3,840000,5,94,7500,BT BATOK ST 22,296C
2023,1,BUKIT BATOK,,16 TO 18,121,Improved,1998,1,680000,5,74,5619.834711,BT BATOK ST 24,291B
2023,1,BUKIT BATOK,,07 TO 09,120,Improved,1987,4,558000,5,63,4650,BT BATOK WEST AVE 2,426
2023,1,BUKIT BATOK,,16 TO 18,118,Improved,2005,2,677000,5,81,5737.288136,BT BATOK WEST AVE 5,389
2023,1,BUKIT BATOK,,22 TO 24,132,Model A,1985,2,713000,5,61,5401.515152,BT BATOK WEST AVE 6,110
2023,1,BUKIT BATOK,,07 TO 09,112,Improved,2019,2,760000,5,95,6785.714286,BT BATOK WEST AVE 8,446A
2023,1,BUKIT BATOK,,07 TO 09,112,Improved,2019,1,749000,5,95,6687.5,BT BATOK WEST AVE 8,446A
2023,1,BUKIT BATOK,,13 TO 15,112,Improved,2019,1,772000,5,95,6892.857143,BT BATOK WEST AVE 8,446A
2023,1,BUKIT BATOK,,04 TO 06,112,Improved,2019,0,763000,5,95,6812.5,BT BATOK WEST AVE 8,446A
2023,1,BUKIT BATOK,,10 TO 12,112,Improved,2019,3,745000,5,95,6651.785714,BT BATOK WEST AVE 8,440C
2023,1,BUKIT BATOK,,10 TO 12,112,Improved,2019,0,800000,5,95,7142.857143,BT BATOK WEST AVE 8,446A
2023,1,BUKIT BATOK,,04 TO 06,112,Improved,2019,2,685000,5,95,6116.071429,BT BATOK WEST AVE 8,440D
2023,1,BUKIT BATOK,,10 TO 12,145,Apartment,1985,6,868000,0,61,5986.206897,BT BATOK CTRL,122
2023,1,BUKIT BATOK,,10 TO 12,148,Maisonette,1985,4,839988,0,61,5675.594595,BT BATOK CTRL,120
2023,1,BUKIT BATOK,,10 TO 12,155,Maisonette,1985,6,905000,0,61,5838.709677,BT BATOK CTRL,122
2023,1,BUKIT BATOK,,13 TO 15,145,Apartment,1985,4,855000,0,61,5896.551724,BT BATOK CTRL,121
2023,1,BUKIT BATOK,,07 TO 09,141,Apartment,1997,7,820000,0,73,5815.602837,BT BATOK ST 22,299
2023,1,BUKIT BATOK,,04 TO 06,147,Maisonette,1987,5,780000,0,63,5306.122449,BT BATOK ST 31,354
2023,1,BUKIT BATOK,,04 TO 06,146,Maisonette,1986,2,780000,0,62,5342.465753,BT BATOK ST 31,366
2023,1,BUKIT BATOK,,01 TO 03,147,Maisonette,1986,5,730000,0,62,4965.986395,BT BATOK ST 31,357
2023,1,BUKIT BATOK,,01 TO 03,153,Maisonette,1985,11,713000,0,61,4660.130719,BT BATOK ST 33,326
2023,1,BUKIT BATOK,,10 TO 12,141,Apartment,1993,3,750000,0,69,5319.148936,BT BATOK WEST AVE 7,403
2023,2,BUKIT BATOK,,04 TO 06,47,Model A,2019,0,340000,2,95,7234.042553,BT BATOK EAST AVE 6,292A
2023,2,BUKIT BATOK,,01 TO 03,47,Model A,2019,3,320000,2,95,6808.510638,BT BATOK WEST AVE 6,450A
2023,2,BUKIT BATOK,,10 TO 12,47,Model A,2019,1,345000,2,95,7340.425532,BT BATOK WEST AVE 8,440A
2023,2,BUKIT BATOK,,16 TO 18,38,Model A,2019,1,306000,2,95,8052.631579,BT BATOK WEST AVE 9,448A
2023,2,BUKIT BATOK,,07 TO 09,67,New Generation,1985,4,382888,3,61,5714.746269,BT BATOK CTRL,228
2023,2,BUKIT BATOK,,04 TO 06,64,Simplified,1988,3,350000,3,64,5468.75,BT BATOK EAST AVE 3,280
2023,2,BUKIT BATOK,,07 TO 09,69,New Generation,1985,9,345000,3,61,5000,BT BATOK EAST AVE 4,265
2023,2,BUKIT BATOK,,07 TO 09,64,Simplified,1986,9,340000,3,62,5312.5,BT BATOK EAST AVE 4,271
2023,2,BUKIT BATOK,,01 TO 03,67,New Generation,1985,5,348000,3,61,5194.029851,BT BATOK EAST AVE 5,231
2023,2,BUKIT BATOK,,04 TO 06,67,New Generation,1985,9,355000,3,61,5298.507463,BT BATOK EAST AVE 5,240
2023,2,BUKIT BATOK,,10 TO 12,68,Model A,2019,0,488800,3,95,7188.235294,BT BATOK EAST AVE 6,292A
2023,2,BUKIT BATOK,,01 TO 03,68,Model A,2019,0,430000,3,95,6323.529412,BT BATOK EAST AVE 6,292A
2023,2,BUKIT BATOK,,01 TO 03,67,New Generation,1998,0,359000,3,74,5358.208955,BT BATOK ST 11,154
2023,2,BUKIT BATOK,,07 TO 09,68,Model A,2019,11,460000,3,94,6764.705882,BT BATOK ST 21,293D
2023,2,BUKIT BATOK,,04 TO 06,67,New Generation,1984,9,370000,3,60,5522.38806,BT BATOK ST 21,215
2023,2,BUKIT BATOK,,01 TO 03,68,New Generation,1987,7,345000,3,63,5073.529412,BT BATOK ST 31,364
2023,2,BUKIT BATOK,,04 TO 06,68,New Generation,1987,6,363000,3,63,5338.235294,BT BATOK ST 31,367
2023,2,BUKIT BATOK,,10 TO 12,73,Model A,1986,3,400000,3,62,5479.452055,BT BATOK ST 34,341
2023,2,BUKIT BATOK,,04 TO 06,73,Model A,1986,11,375000,3,61,5136.986301,BT BATOK ST 34,346
2023,2,BUKIT BATOK,,01 TO 03,64,Simplified,1987,6,322000,3,63,5031.25,BT BATOK ST 52,503
2023,2,BUKIT BATOK,,07 TO 09,73,Model A,1986,7,380000,3,62,5205.479452,BT BATOK ST 52,536
2023,2,BUKIT BATOK,,10 TO 12,69,Improved,1987,4,370000,3,63,5362.318841,BT BATOK ST 52,523
2023,2,BUKIT BATOK,,07 TO 09,64,Simplified,1987,5,370000,3,63,5781.25,BT BATOK ST 52,503
2023,2,BUKIT BATOK,,04 TO 06,68,New Generation,1988,4,345000,3,64,5073.529412,BT BATOK WEST AVE 4,408
2023,2,BUKIT BATOK,,07 TO 09,67,Model A,2019,2,430000,3,95,6417.910448,BT BATOK WEST AVE 8,443D
2023,2,BUKIT BATOK,,01 TO 03,68,Model A,2019,2,447000,3,95,6573.529412,BT BATOK WEST AVE 9,448C
2023,2,BUKIT BATOK,,16 TO 18,68,Model A,2019,1,470000,3,95,6911.764706,BT BATOK WEST AVE 9,448B
2023,2,BUKIT BATOK,,16 TO 18,68,Model A,2019,1,463012,3,95,6809,BT BATOK WEST AVE 9,448A
2023,2,BUKIT BATOK,,13 TO 15,102,Model A,1998,1,548888,4,74,5381.254902,BT BATOK EAST AVE 3,290D
2023,2,BUKIT BATOK,,19 TO 21,93,Model A,2019,0,665000,4,95,7150.537634,BT BATOK EAST AVE 6,292C
2023,2,BUKIT BATOK,,28 TO 30,93,Model A,2019,0,755000,4,95,8118.27957,BT BATOK EAST AVE 6,292B
2023,2,BUKIT BATOK,,04 TO 06,93,Model A,2019,0,633888,4,95,6816,BT BATOK EAST AVE 6,292C
2023,2,BUKIT BATOK,,10 TO 12,92,Model A,2019,0,690000,4,95,7500,BT BATOK ST 21,293C
2023,2,BUKIT BATOK,,04 TO 06,117,Model A,1985,5,535000,4,61,4572.649573,BT BATOK ST 21,203
2023,2,BUKIT BATOK,,28 TO 30,92,Model A,2019,0,738888,4,95,8031.391304,BT BATOK ST 21,293C
2023,2,BUKIT BATOK,,10 TO 12,108,Model A,1985,4,508000,4,61,4703.703704,BT BATOK ST 21,210
2023,2,BUKIT BATOK,,16 TO 18,93,Model A,2019,0,738000,4,95,7935.483871,BT BATOK ST 21,293A
2023,2,BUKIT BATOK,,28 TO 30,93,Model A,2019,0,725000,4,95,7795.698925,BT BATOK ST 21,293D
2023,2,BUKIT BATOK,,10 TO 12,103,Model A,1998,1,553500,4,74,5373.786408,BT BATOK ST 24,291E
2023,2,BUKIT BATOK,,04 TO 06,84,Simplified,1985,10,443000,4,61,5273.809524,BT BATOK ST 31,369
2023,2,BUKIT BATOK,,04 TO 06,94,New Generation,1987,11,470000,4,62,5000,BT BATOK ST 31,368
2023,2,BUKIT BATOK,,07 TO 09,84,Simplified,1986,2,438000,4,62,5214.285714,BT BATOK ST 34,338
2023,2,BUKIT BATOK,,07 TO 09,103,Model A,1986,3,490000,4,62,4757.281553,BT BATOK WEST AVE 4,411
2023,2,BUKIT BATOK,,07 TO 09,103,Model A,1986,2,475000,4,62,4611.650485,BT BATOK WEST AVE 4,411
2023,2,BUKIT BATOK,,07 TO 09,92,Model A,2004,8,508000,4,80,5521.73913,BT BATOK WEST AVE 5,394
2023,2,BUKIT BATOK,,07 TO 09,90,Model A,2004,8,512000,4,80,5688.888889,BT BATOK WEST AVE 5,395
2023,2,BUKIT BATOK,,04 TO 06,92,Model A,2004,9,477000,4,80,5184.782609,BT BATOK WEST AVE 5,392
2023,2,BUKIT BATOK,,13 TO 15,92,Premium Apartment,2017,6,680000,4,93,7391.304348,BT BATOK WEST AVE 6,194B
2023,2,BUKIT BATOK,,28 TO 30,92,Premium Apartment,2017,6,710000,4,93,7717.391304,BT BATOK WEST AVE 6,194B
2023,2,BUKIT BATOK,,01 TO 03,100,Model A,1997,2,520000,4,73,5200,BT BATOK WEST AVE 6,189
2023,2,BUKIT BATOK,,01 TO 03,93,New Generation,1984,3,445000,4,60,4784.946237,BT BATOK WEST AVE 6,133
2023,2,BUKIT BATOK,,04 TO 06,92,Model A,2019,2,585000,4,95,6358.695652,BT BATOK WEST AVE 8,440C
2023,2,BUKIT BATOK,,10 TO 12,92,Model A,2019,2,650000,4,95,7065.217391,BT BATOK WEST AVE 8,443C
2023,2,BUKIT BATOK,,10 TO 12,92,Model A,2019,2,603000,4,95,6554.347826,BT BATOK WEST AVE 8,440B
2023,2,BUKIT BATOK,,19 TO 21,92,Model A,2019,0,650000,4,95,7065.217391,BT BATOK WEST AVE 8,445A
2023,2,BUKIT BATOK,,19 TO 21,92,Model A,2019,11,690000,4,94,7500,BT BATOK WEST AVE 8,446A
2023,2,BUKIT BATOK,,10 TO 12,104,Model A,1984,10,510000,4,60,4903.846154,BT BATOK WEST AVE 8,176
2023,2,BUKIT BATOK,,10 TO 12,92,Model A,2019,1,628000,4,95,6826.086957,BT BATOK WEST AVE 8,443D
2023,2,BUKIT BATOK,,10 TO 12,93,Model A,2019,2,640000,4,95,6881.72043,BT BATOK WEST AVE 9,449B
2023,2,BUKIT BATOK,,10 TO 12,93,Model A,2019,1,655000,4,95,7043.010753,BT BATOK WEST AVE 9,449A
2023,2,BUKIT BATOK,,13 TO 15,113,Improved,2019,0,876000,5,95,7752.212389,BT BATOK ST 21,293C
2023,2,BUKIT BATOK,,28 TO 30,113,Improved,2019,0,888000,5,95,7858.40708,BT BATOK ST 21,293B
2023,2,BUKIT BATOK,,10 TO 12,113,Improved,2019,11,830000,5,94,7345.132743,BT BATOK ST 21,293A
2023,2,BUKIT BATOK,,16 TO 18,115,Premium Apartment,2018,2,888888,5,94,7729.46087,BT BATOK ST 22,296C
2023,2,BUKIT BATOK,,04 TO 06,121,Improved,1998,1,650000,5,74,5371.900826,BT BATOK ST 24,291E
2023,2,BUKIT BATOK,,16 TO 18,118,Improved,2005,1,660000,5,81,5593.220339,BT BATOK WEST AVE 5,384
2023,2,BUKIT BATOK,,22 TO 24,110,Improved,2005,11,680000,5,80,6181.818182,BT BATOK WEST AVE 5,388
2023,2,BUKIT BATOK,,13 TO 15,112,Improved,2019,2,740000,5,95,6607.142857,BT BATOK WEST AVE 8,440D
2023,2,BUKIT BATOK,,19 TO 21,112,Improved,2019,0,818000,5,95,7303.571429,BT BATOK WEST AVE 8,446A
2023,2,BUKIT BATOK,,10 TO 12,112,Improved,2019,2,700000,5,95,6250,BT BATOK WEST AVE 8,442A
2023,2,BUKIT BATOK,,07 TO 09,112,Improved,2019,0,775000,5,95,6919.642857,BT BATOK WEST AVE 8,446A
2023,2,BUKIT BATOK,,10 TO 12,112,Improved,2019,1,755000,5,95,6741.071429,BT BATOK WEST AVE 8,443C
2023,2,BUKIT BATOK,,13 TO 15,112,Improved,2019,1,745000,5,95,6651.785714,BT BATOK WEST AVE 8,443B
2023,2,BUKIT BATOK,,07 TO 09,155,Maisonette,1985,5,908000,0,61,5858.064516,BT BATOK CTRL,122
2023,2,BUKIT BATOK,,07 TO 09,147,Apartment,1987,0,805088,0,63,5476.789116,BT BATOK ST 52,535
2023,3,BUKIT BATOK,,10 TO 12,47,Model A,2019,1,333000,2,95,7085.106383,BT BATOK WEST AVE 6,450A
2023,3,BUKIT BATOK,,16 TO 18,47,Model A,2019,0,345000,2,95,7340.425532,BT BATOK WEST AVE 6,450A
2023,3,BUKIT BATOK,,13 TO 15,37,Model A,2019,0,320000,2,95,8648.648649,BT BATOK WEST AVE 8,440A
2023,3,BUKIT BATOK,,04 TO 06,67,New Generation,1984,10,380000,3,60,5671.641791,BT BATOK CTRL,226
2023,3,BUKIT BATOK,,04 TO 06,64,Simplified,1988,1,350000,3,64,5468.75,BT BATOK EAST AVE 3,283
2023,3,BUKIT BATOK,,04 TO 06,64,Simplified,1986,6,350000,3,62,5468.75,BT BATOK EAST AVE 4,271
2023,3,BUKIT BATOK,,01 TO 03,64,Simplified,1988,2,335000,3,64,5234.375,BT BATOK EAST AVE 4,274
2023,3,BUKIT BATOK,,04 TO 06,73,Model A,1985,5,365000,3,61,5000,BT BATOK EAST AVE 5,248
2023,3,BUKIT BATOK,,07 TO 09,67,New Generation,1986,9,370000,3,62,5522.38806,BT BATOK EAST AVE 5,238
2023,3,BUKIT BATOK,,04 TO 06,69,New Generation,1985,4,360000,3,61,5217.391304,BT BATOK EAST AVE 5,235
2023,3,BUKIT BATOK,,10 TO 12,67,New Generation,1985,11,350000,3,60,5223.880597,BT BATOK EAST AVE 5,239
2023,3,BUKIT BATOK,,10 TO 12,73,Model A,1984,10,362000,3,60,4958.90411,BT BATOK ST 11,164
2023,3,BUKIT BATOK,,07 TO 09,73,Model A,1983,9,380000,3,59,5205.479452,BT BATOK ST 21,206
2023,3,BUKIT BATOK,,22 TO 24,68,Model A,2019,11,510000,3,94,7500,BT BATOK ST 21,293D
2023,3,BUKIT BATOK,,31 TO 33,68,Model A,2019,10,545000,3,94,8014.705882,BT BATOK ST 21,293D
2023,3,BUKIT BATOK,,16 TO 18,68,Premium Apartment,2018,0,500000,3,94,7352.941176,BT BATOK ST 22,296B
2023,3,BUKIT BATOK,,10 TO 12,68,New Generation,1987,7,378000,3,63,5558.823529,BT BATOK ST 31,360
2023,3,BUKIT BATOK,,25 TO 27,67,Model A,2019,2,460000,3,95,6865.671642,BT BATOK ST 31,377
2023,3,BUKIT BATOK,,04 TO 06,68,New Generation,1987,0,355000,3,63,5220.588235,BT BATOK ST 31,361
2023,3,BUKIT BATOK,,04 TO 06,64,Simplified,1986,10,352000,3,62,5500,BT BATOK ST 52,501
2023,3,BUKIT BATOK,,04 TO 06,73,Model A,1986,5,380000,3,62,5205.479452,BT BATOK ST 52,536
2023,3,BUKIT BATOK,,22 TO 24,68,Premium Apartment,2017,4,498000,3,93,7323.529412,BT BATOK WEST AVE 6,194B
2023,3,BUKIT BATOK,,04 TO 06,67,Model A,2019,1,438000,3,95,6537.313433,BT BATOK WEST AVE 8,440A
2023,3,BUKIT BATOK,,07 TO 09,73,Model A,1984,10,370000,3,60,5068.493151,BT BATOK WEST AVE 8,176
2023,3,BUKIT BATOK,,04 TO 06,67,Model A,2019,2,435000,3,95,6492.537313,BT BATOK WEST AVE 8,443D
2023,3,BUKIT BATOK,,07 TO 09,67,Model A,2019,0,428000,3,95,6388.059701,BT BATOK WEST AVE 8,440A
2023,3,BUKIT BATOK,,10 TO 12,68,Model A,2019,0,405000,3,95,5955.882353,BT BATOK WEST AVE 9,448C
2023,3,BUKIT BATOK,,13 TO 15,68,Model A,2019,0,470000,3,95,6911.764706,BT BATOK WEST AVE 9,448A
2023,3,BUKIT BATOK,,07 TO 09,68,Model A,2019,0,450000,3,95,6617.647059,BT BATOK WEST AVE 9,448B
2023,3,BUKIT BATOK,,01 TO 03,104,Model A,1985,6,498000,4,61,4788.461538,BT BATOK EAST AVE 4,268
2023,3,BUKIT BATOK,,28 TO 30,93,Model A,2019,11,768000,4,94,8258.064516,BT BATOK EAST AVE 6,292B
2023,3,BUKIT BATOK,,10 TO 12,93,Model A,2019,11,730000,4,94,7849.462366,BT BATOK EAST AVE 6,292C
2023,3,BUKIT BATOK,,16 TO 18,93,Model A,2019,10,690000,4,94,7419.354839,BT BATOK EAST AVE 6,292B
2023,3,BUKIT BATOK,,19 TO 21,93,Model A,2019,10,682000,4,94,7333.333333,BT BATOK EAST AVE 6,292C
2023,3,BUKIT BATOK,,07 TO 09,105,Model A,1985,11,508000,4,60,4838.095238,BT BATOK ST 11,163
2023,3,BUKIT BATOK,,22 TO 24,93,Model A,2019,11,728000,4,94,7827.956989,BT BATOK ST 21,293A
